Date, Open, High, Low, Close,,,,,
08/01/97,6724.03,7456.8,7456.8,6724.03,0,0.0%,0,,
07/31/97,6750.17,7484.52,7484.52,6750.17,0,0.0%,0,,
07/30/97,6739.47,7473.71,7473.71,6739.47,0,0.0%,0,,
07/29/97,6742.49,7473.8,7473.8,6742.49,0,0.0%,0,,
07/28/97,6758.09,7490.82,7490.82,6758.09,0,0.0%,0,,
07/25/97,6716.72,7443.98,7443.98,6716.72,0,0.0%,0,,
07/24/97,6701.19,7426.98,7426.98,6701.19,0,0.0%,0,,
07/23/97,6718.76,7446.95,7446.95,6718.76,0,0.0%,0,,
07/22/97,6698.73,7430.17,7430.17,6698.73,0,0.0%,0,,
07/21/97,6702.88,7431.93,7431.93,6702.88,0,0.0%,0,,
07/18/97,6702.03,7424.86,7424.86,6702.03,0,0.0%,0,,
07/17/97,6710.35,7437.01,7437.01,6710.35,0,0.0%,0,,
07/16/97,6697.02,7422.76,7422.76,6697.02,0,0.0%,0,,
07/15/97,6666.9,7390.68,7390.68,6666.9,0,0.0%,0,,
07/14/97,6662.82,7380.58,7380.58,6662.82,0,0.0%,0,,
07/11/97,6633.9,7347.99,7347.99,6633.9,0,0.0%,0,,
07/10/97,6625.39,7337.85,7337.85,6625.39,0,0.0%,0,,
07/09/97,6593.1,7299.18,7299.18,6593.1,0,0.0%,0,,
07/08/97,6599.12,7310.26,7310.26,6599.12,0,0.0%,0,,
07/07/97,6572.63,7293.19,7293.19,6572.63,0,0.0%,0,,
07/04/97,6649.95,7368.02,7368.02,6649.95,0,0.0%,0,,
07/03/97,6682.36,7403.22,7403.22,6682.36,0,0.0%,0,,
07/02/97,6686.34,7416.68,7416.68,6686.34,0,0.0%,0,,
07/01/97,6683.88,7420.12,7420.12,6683.88,0,0.0%,0,,
06/30/97,6680.14,7419.98,7419.98,6680.14,0,0.0%,0,,
06/27/97,6669.16,7411.03,7411.03,6669.16,0,0.0%,0,,
06/26/97,6658.26,7402.68,7402.68,6658.26,0,0.0%,0,,
06/25/97,6606.92,7353.98,7353.98,6606.92,0,0.0%,0,,
06/24/97,6588.51,7333.55,7333.55,6588.51,0,0.0%,0,,
06/23/97,6542.55,7286.32,7286.32,6542.55,0,0.0%,0,,
06/20/97,6513.02,7234.13,7234.13,6513.02,0,0.0%,0,,
06/19/97,6480.23,7209.12,7209.12,6480.23,0,0.0%,0,,
06/18/97,6483.18,7218.14,7218.14,6483.18,0,0.0%,0,,
06/17/97,6460.38,7192.07,7192.07,6460.38,0,0.0%,0,,
06/13/97,6548.67,7271.54,7271.54,6548.67,0,0.0%,0,,
06/12/97,6544.33,7292.69,7292.69,6544.33,0,0.0%,0,,
06/11/97,6524.7,7286.07,7286.07,6524.7,0,0.0%,0,,
06/10/97,6557.18,7265.49,7265.49,6557.18,0,0.0%,0,,
06/09/97,6527.67,7296.46,7296.46,6527.67,0,0.0%,0,,
06/06/97,6488.19,7262.17,7262.17,6488.19,0,0.0%,0,,
06/05/97,6453.68,7218.51,7218.51,6453.68,0,0.0%,0,,
06/04/97,6391,7172.82,7172.82,6391,0,0.0%,0,,
06/03/97,6339.7,7112.04,7112.04,6339.7,0,0.0%,0,,
06/02/97,6295.76,7061.28,7061.28,6295.76,0,0.0%,0,,
05/30/97,6295.76,7021.73,7021.73,6295.76,0,0.0%,0,,
05/29/97,6351.39,7074.68,7074.68,6351.39,0,0.0%,0,,
05/28/97,6317.66,7040.81,7040.81,6317.66,0,0.0%,0,,
05/27/97,6348.3,7065.35,7065.35,6348.3,0,0.0%,0,,
05/26/97,6354.85,7067.47,7067.47,6354.85,0,0.0%,0,,
05/23/97,6351.01,7071.71,7071.71,6351.01,0,0.0%,0,,
05/22/97,6380.41,7096.12,7096.12,6380.41,0,0.0%,0,,
05/21/97,6418.84,7127.19,7127.19,6418.84,0,0.0%,0,,
05/20/97,6401.99,7106.23,7106.23,6401.99,0,0.0%,0,,
05/19/97,6410.77,7116.56,7116.56,6410.77,0,0.0%,0,,
05/16/97,6430.95,7142.81,7142.81,6430.95,0,0.0%,0,,
05/15/97,6458.56,7173.08,7173.08,6458.56,0,0.0%,0,,
05/14/97,6506.95,7214.48,7214.48,6506.95,0,0.0%,0,,
05/13/97,6489.91,7193.05,7193.05,6489.91,0,0.0%,0,,
05/12/97,6493.31,7190.3,7190.3,6493.31,0,0.0%,0,,
05/09/97,6483.3,7179.41,7179.41,6483.3,0,0.0%,0,,
05/08/97,6470.05,7162.94,7162.94,6470.05,0,0.0%,0,,
05/07/97,6465.7,7160.69,7160.69,6465.7,0,0.0%,0,,
05/06/97,6514.56,7211.86,7211.86,6514.56,0,0.0%,0,,
05/05/97,6497.9,7190.4,7190.4,6497.9,0,0.0%,0,,
05/02/97,6458.76,7149.03,7149.03,6458.76,0,0.0%,0,,
05/01/97,6441.12,7130.51,7130.51,6441.12,0,0.0%,0,,
04/30/97,6441.12,7130.51,7130.51,6441.12,0,0.0%,0,,
04/29/97,6425.06,7106.97,7106.97,6425.06,0,0.0%,0,,
04/25/97,6389.39,7072,7072,6389.39,0,0.0%,0,,
04/24/97,6407.04,7087.88,7087.88,6407.04,0,0.0%,0,,
04/23/97,6400.36,7080.22,7080.22,6400.36,0,0.0%,0,,
04/22/97,6387.3,7065.88,7065.88,6387.3,0,0.0%,0,,
04/21/97,6359.68,7040.04,7040.04,6359.68,0,0.0%,0,,
04/18/97,6341.52,7022.23,7022.23,6341.52,0,0.0%,0,,
04/17/97,6294.21,6975.99,6975.99,6294.21,0,0.0%,0,,
04/16/97,6295.41,6976.84,6976.84,6295.41,0,0.0%,0,,
04/15/97,6310.7,6997.34,6997.34,6310.7,0,0.0%,0,,
04/14/97,6276.74,6966.39,6966.39,6276.74,0,0.0%,0,,
04/11/97,6325.75,7022.03,7022.03,6325.75,0,0.0%,0,,
04/10/97,6343.36,7045.06,7045.06,6343.36,0,0.0%,0,,
04/09/97,6344.85,7048.47,7048.47,6344.85,0,0.0%,0,,
04/08/97,6340.27,7044.13,7044.13,6340.27,0,0.0%,0,,
04/07/97,6371.19,7074.73,7074.73,6371.19,0,0.0%,0,,
04/04/97,6313.89,7015.79,7015.79,6313.89,0,0.0%,0,,
04/03/97,6273.46,6981.15,6981.15,6273.46,0,0.0%,0,,
04/02/97,6265.85,6981.13,6981.13,6265.85,0,0.0%,0,,
04/01/97,6246.08,6962.42,6962.42,6246.08,0,0.0%,0,,
03/27/97,6369,7094.76,7094.76,6369,0,0.0%,0,,
03/26/97,6333.88,7059.58,7059.58,6333.88,0,0.0%,0,,
03/25/97,6362.54,7089.53,7089.53,6362.54,0,0.0%,0,,
03/24/97,6367.61,7088.91,7088.91,6367.61,0,0.0%,0,,
03/20/97,6377.11,7098.53,7098.53,6377.11,0,0.0%,0,,
03/19/97,6381.74,7099.53,7099.53,6381.74,0,0.0%,0,,
03/18/97,6370.21,7085.5,7085.5,6370.21,0,0.0%,0,,
03/17/97,6397.47,7112.42,7112.42,6397.47,0,0.0%,0,,
03/14/97,6411.63,7127.05,7127.05,6411.63,0,0.0%,0,,
03/13/97,6456.86,7171.59,7171.59,6456.86,0,0.0%,0,,
03/12/97,6453.93,7167.89,7167.89,6453.93,0,0.0%,0,,
03/11/97,6452.82,7162,7162,6452.82,0,0.0%,0,,
03/10/97,6387.99,7091.32,7091.32,6387.99,0,0.0%,0,,
03/07/97,6356.44,7061.93,7061.93,6356.44,0,0.0%,0,,
03/06/97,6383.46,7084.18,7084.18,6383.46,0,0.0%,0,,
03/05/97,6368.43,7070.44,7070.44,6368.43,0,0.0%,0,,
03/04/97,6430.04,7132.57,7132.57,6430.04,0,0.0%,0,,
03/03/97,6450.98,7153.84,7153.84,6450.98,0,0.0%,0,,
02/28/97,6434.25,7145.18,7145.18,6434.25,0,0.0%,0,,
02/27/97,6486.72,7195.99,7195.99,6486.72,0,0.0%,0,,
02/26/97,6501.52,7205.67,7205.67,6501.52,0,0.0%,0,,
02/25/97,6503.2,7202.83,7202.83,6503.2,0,0.0%,0,,
02/24/97,6461.88,7173.14,7173.14,6461.88,0,0.0%,0,,
02/21/97,6438.61,7124.12,7124.12,6438.61,0,0.0%,0,,
02/20/97,6418.85,7102.57,7102.57,6418.85,0,0.0%,0,,
02/19/97,6422.59,7107.7,7107.7,6422.59,0,0.0%,0,,
02/18/97,6411.27,7094.24,7094.24,6411.27,0,0.0%,0,,
02/17/97,6355.76,7042.46,7042.46,6355.76,0,0.0%,0,,
02/14/97,6333.17,7020.71,7020.71,6333.17,0,0.0%,0,,
02/13/97,6348.68,7041.53,7041.53,6348.68,0,0.0%,0,,
02/12/97,6277.21,6966.41,6966.41,6277.21,0,0.0%,0,,
02/11/97,6285,6974.99,6974.99,6285,0,0.0%,0,,
02/10/97,6268.14,6955.96,6955.96,6268.14,0,0.0%,0,,
02/07/97,6193.2,6879.64,6879.64,6193.2,0,0.0%,0,,
02/06/97,6180.26,6863.6,6863.6,6180.26,0,0.0%,0,,
02/05/97,6131.85,6804.15,6804.15,6131.85,0,0.0%,0,,
02/04/97,6098.05,6765.97,6765.97,6098.05,0,0.0%,0,,
02/03/97,6053.82,6713.55,6713.55,6053.82,0,0.0%,0,,
01/31/97,6023.59,6676.06,6676.06,6023.59,0,0.0%,0,,
01/30/97,6004.8,6658.17,6658.17,6004.8,0,0.0%,0,,
01/29/97,6036.09,6687.53,6687.53,6036.09,0,0.0%,0,,
01/28/97,6087.02,6735.97,6735.97,6087.02,0,0.0%,0,,
01/27/97,6036.63,6689.03,6689.03,6036.63,0,0.0%,0,,
01/24/97,6040.61,6684.62,6684.62,6040.61,0,0.0%,0,,
01/23/97,6077.72,6717.89,6717.89,6077.72,0,0.0%,0,,
01/22/97,6117.79,6756.8,6756.8,6117.79,0,0.0%,0,,
01/21/97,6096.24,6738.68,6738.68,6096.24,0,0.0%,0,,
01/20/97,6131.72,6777.36,6777.36,6131.72,0,0.0%,0,,
01/17/97,6136.17,6782.86,6782.86,6136.17,0,0.0%,0,,
01/16/97,6127.33,6778.98,6778.98,6127.33,0,0.0%,0,,
01/15/97,6097.16,6751.42,6751.42,6097.16,0,0.0%,0,,
01/14/97,6099.45,6751.46,6751.46,6099.45,0,0.0%,0,,
01/13/97,6107.87,6758.56,6758.56,6107.87,0,0.0%,0,,
01/10/97,6021.34,6674.56,6674.56,6021.34,0,0.0%,0,,
01/09/97,5999.47,6647.91,6647.91,5999.47,0,0.0%,0,,
01/08/97,5999.58,6651.24,6651.24,5999.58,0,0.0%,0,,
01/07/97,5964.88,6614.5,6614.5,5964.88,0,0.0%,0,,
01/06/97,5924.87,6576.17,6576.17,5924.87,0,0.0%,0,,
01/03/97,5941.8,6597.47,6597.47,5941.8,0,0.0%,0,,
01/02/97,5955.42,6616.86,6616.86,5955.42,0,0.0%,0,,
12/31/96,5995.82,6657.53,6657.53,5995.82,0,0.0%,0,,
12/30/96,5974.62,6628.38,6628.38,5974.62,0,0.0%,0,,
12/27/96,5934.39,6583.1,6583.1,5934.39,0,0.0%,0,,
12/24/96,5914.98,6562.12,6562.12,5914.98,0,0.0%,0,,
12/23/96,5903.84,6552.55,6552.55,5903.84,0,0.0%,0,,
12/20/96,5891.32,6540.41,6540.41,5891.32,0,0.0%,0,,
12/19/96,5824.56,6468.04,6468.04,5824.56,0,0.0%,0,,
12/18/96,5774.15,6414.92,6414.92,5774.15,0,0.0%,0,,
12/17/96,5744.75,6384.02,6384.02,5744.75,0,0.0%,0,,
12/13/96,5841,6482.53,6482.53,5841,0,0.0%,0,,
12/12/96,5957.74,6606.99,6606.99,5957.74,0,0.0%,0,,
12/11/96,5990.9,6639.12,6639.12,5990.9,0,0.0%,0,,
12/10/96,6011.95,6666.35,6666.35,6011.95,0,0.0%,0,,
12/09/96,5969.13,6615.21,6615.21,5969.13,0,0.0%,0,,
12/06/96,5952.76,6601.23,6601.23,5952.76,0,0.0%,0,,
12/05/96,6063,6717.58,6717.58,6063,0,0.0%,0,,
12/04/96,6066.14,6713.19,6713.19,6066.14,0,0.0%,0,,
12/03/96,6054.04,6699.54,6699.54,6054.04,0,0.0%,0,,
12/02/96,6062.24,6699.69,6699.69,6062.24,0,0.0%,0,,
11/29/96,6072.78,6713.93,6713.93,6072.78,0,0.0%,0,,
11/28/96,6066.93,6714.05,6714.05,6066.93,0,0.0%,0,,
11/27/96,6096.43,6749.43,6749.43,6096.43,0,0.0%,0,,
11/26/96,6073.51,6721.33,6721.33,6073.51,0,0.0%,0,,
11/25/96,6045.07,6691.28,6691.28,6045.07,0,0.0%,0,,
11/22/96,6079.53,6726.68,6726.68,6079.53,0,0.0%,0,,
11/21/96,6126.57,6774.36,6774.36,6126.57,0,0.0%,0,,
11/20/96,6205.14,6850.86,6850.86,6205.14,0,0.0%,0,,
11/19/96,6220.06,6866.02,6866.02,6220.06,0,0.0%,0,,
11/18/96,6269.79,6915.3,6915.3,6269.79,0,0.0%,0,,
11/15/96,6193.98,6842.6,6842.6,6193.98,0,0.0%,0,,
11/14/96,6166.58,6816.24,6816.24,6166.58,0,0.0%,0,,
11/13/96,6109.62,6755.31,6755.31,6109.62,0,0.0%,0,,
11/12/96,6114.46,6762.56,6762.56,6114.46,0,0.0%,0,,
11/11/96,6083.31,6732.72,6732.72,6083.31,0,0.0%,0,,
11/08/96,6140.75,6793.51,6793.51,6140.75,0,0.0%,0,,
11/07/96,6147.65,6802.88,6802.88,6147.65,0,0.0%,0,,
11/06/96,6217.1,6873.94,6873.94,6217.1,0,0.0%,0,,
11/05/96,6258.77,6924.04,6924.04,6258.77,0,0.0%,0,,
11/04/96,6282.32,6952.86,6952.86,6282.32,0,0.0%,0,,
11/01/96,6298.65,6971.39,6971.39,6298.65,0,0.0%,0,,
10/31/96,6301.37,6975.26,6975.26,6301.37,0,0.0%,0,,
10/30/96,6230.88,6891.75,6891.75,6230.88,0,0.0%,0,,
10/29/96,6209.98,6868.02,6868.02,6209.98,0,0.0%,0,,
10/28/96,6296.52,6964.28,6964.28,6296.52,0,0.0%,0,,
10/25/96,6318.44,6985.16,6985.16,6318.44,0,0.0%,0,,
10/24/96,6345.24,7016.43,7016.43,6345.24,0,0.0%,0,,
10/23/96,6362.26,7036.4,7036.4,6362.26,0,0.0%,0,,
10/22/96,6357.98,7027.84,7027.84,6357.98,0,0.0%,0,,
10/21/96,6345.74,7011.49,7011.49,6345.74,0,0.0%,0,,
10/18/96,6336.72,7003.77,7003.77,6336.72,0,0.0%,0,,
10/17/96,6344.89,7007.64,7007.64,6344.89,0,0.0%,0,,
10/16/96,6356.89,7022.94,7022.94,6356.89,0,0.0%,0,,
10/15/96,6405.42,7073.09,7073.09,6405.42,0,0.0%,0,,
10/14/96,6404.45,7071.53,7071.53,6404.45,0,0.0%,0,,
10/11/96,6387.98,7054.47,7054.47,6387.98,0,0.0%,0,,
10/10/96,6367.86,7031.49,7031.49,6367.86,0,0.0%,0,,
10/09/96,6400.08,7059.1,7059.1,6400.08,0,0.0%,0,,
10/08/96,6389.24,7046.87,7046.87,6389.24,0,0.0%,0,,
10/07/96,6382.59,7036.28,7036.28,6382.59,0,0.0%,0,,
10/04/96,6366.33,7020,7020,6366.33,0,0.0%,0,,
10/03/96,6358.59,7014,7014,6358.59,0,0.0%,0,,
10/02/96,6347.06,6997,6997,6347.06,0,0.0%,0,,
10/01/96,6252.99,6896,6896,6252.99,0,0.0%,0,,
09/30/96,6239.28,6878,6878,6239.28,0,0.0%,0,,
09/27/96,6289.37,6933,6933,6289.37,0,0.0%,0,,
09/26/96,6294.16,6934,6934,6294.16,0,0.0%,0,,
09/25/96,6327.57,6959,6959,6327.57,0,0.0%,0,,
09/23/96,6284.88,6917,6917,6284.88,0,0.0%,0,,
09/20/96,6302.26,6935,6935,6302.26,0,0.0%,0,,
09/19/96,6301.65,6939,6939,6301.65,0,0.0%,0,,
09/18/96,6278.02,6911,6911,6278.02,0,0.0%,0,,
09/17/96,6315.96,6947,6947,6315.96,0,0.0%,0,,
09/16/96,6298.81,6926,6926,6298.81,0,0.0%,0,,
09/13/96,6247.95,6870.4,6870.4,6247.95,0,0.0%,0,,
09/12/96,6195.09,6814.6,6814.6,6195.09,0,0.0%,0,,
09/11/96,6163.53,6780,6780,6163.53,0,0.0%,0,,
09/10/96,6179.59,6789.2,6789.2,6179.59,0,0.0%,0,,
09/09/96,6218.07,6817,6817,6218.07,0,0.0%,0,,
09/06/96,6185.09,6786,6786,6185.09,0,0.0%,0,,
09/05/96,6188.7,6789,6789,6188.7,0,0.0%,0,,
09/04/96,6172.6,6771,6771,6172.6,0,0.0%,0,,
09/03/96,6103.2,6705,6705,6103.2,0,0.0%,0,,
09/02/96,6130.35,6735,6735,6130.35,0,0.0%,0,,
08/30/96,6083.7,6689,6689,6083.7,0,0.0%,0,,
08/29/96,6094.1,6703,6703,6094.1,0,0.0%,0,,
08/28/96,6066.95,6679,6679,6066.95,0,0.0%,0,,
08/27/96,6001.83,6616,6616,6001.83,0,0.0%,0,,
08/26/96,5942.93,6557,6557,5942.93,0,0.0%,0,,
08/23/96,5944.78,6564,6564,5944.78,0,0.0%,0,,
08/22/96,5861.68,6479,6479,5861.68,0,0.0%,0,,
08/21/96,5809.93,6421,6421,5809.93,0,0.0%,0,,
08/20/96,5833.79,6445,6445,5833.79,0,0.0%,0,,
08/19/96,5901.14,6521,6521,5901.14,0,0.0%,0,,
08/16/96,5911.43,6527,6527,5911.43,0,0.0%,0,,
08/15/96,5941.62,6564,6564,5941.62,0,0.0%,0,,
08/14/96,5989.99,6621,6621,5989.99,0,0.0%,0,,
08/13/96,6054.9,6691,6691,6054.9,0,0.0%,0,,
08/12/96,6031.28,6668,6668,6031.28,0,0.0%,0,,
08/08/96,6025.87,6665,6665,6025.87,0,0.0%,0,,
08/07/96,6076.05,6721,6721,6076.05,0,0.0%,0,,
08/06/96,6115.48,6760,6760,6115.48,0,0.0%,0,,
08/05/96,6132.67,6776,6776,6132.67,0,0.0%,0,,
08/02/96,6056.26,6693,6693,6056.26,0,0.0%,0,,
08/01/96,5984.49,6616,6616,5984.49,0,0.0%,0,,
07/31/96,5975.95,6606,6606,5975.95,0,0.0%,0,,
07/30/96,6002.9,6632,6632,6002.9,0,0.0%,0,,
07/29/96,6023.77,6657,6657,6023.77,0,0.0%,0,,
07/26/96,6007.26,6635,6635,6007.26,0,0.0%,0,,
07/25/96,6026.4,6655,6655,6026.4,0,0.0%,0,,
07/24/96,5994.73,6628,6628,5994.73,0,0.0%,0,,
07/23/96,6117.14,6752,6752,6117.14,0,0.0%,0,,
07/22/96,6111.55,6752.6,6752.6,6111.55,0,0.0%,0,,
07/19/96,6147.96,6789,6789,6147.96,0,0.0%,0,,
07/18/96,6074.76,6715,6715,6074.76,0,0.0%,0,,
07/17/96,6045.76,6684,6684,6045.76,0,0.0%,0,,
07/16/96,5987.8,6628,6628,5987.8,0,0.0%,0,,
07/15/96,6155.68,6808,6808,6155.68,0,0.0%,0,,
07/12/96,6149.68,6802,6802,6149.68,0,0.0%,0,,
07/11/96,6236.67,6891,6891,6236.67,0,0.0%,0,,
07/10/96,6280.73,6937,6937,6280.73,0,0.0%,0,,
07/09/96,6257.32,6913,6913,6257.32,0,0.0%,0,,
07/08/96,6215.73,6873,6873,6215.73,0,0.0%,0,,
07/05/96,6243.21,6905.06,6905.06,6243.21,0,0.0%,0,,
07/04/96,6260.85,6916.54,6916.54,6260.85,0,0.0%,0,,
07/03/96,6258.53,6913.72,6913.72,6258.53,0,0.0%,0,,
07/02/96,6241.61,6891.69,6891.69,6241.61,0,0.0%,0,,
07/01/96,6196.29,6844.89,6844.89,6196.29,0,0.0%,0,,
06/28/96,6212.22,6878.72,6878.72,6212.22,0,0.0%,0,,
06/27/96,6239.11,6910.49,6910.49,6239.11,0,0.0%,0,,
06/26/96,6247.65,6913.95,6913.95,6247.65,0,0.0%,0,,
06/25/96,6234.2,6891.82,6891.82,6234.2,0,0.0%,0,,
06/24/96,6207.5,6859.11,6859.11,6207.5,0,0.0%,0,,
06/21/96,6202.24,6855.3,6855.3,6202.24,0,0.0%,0,,
06/20/96,6189.34,6838.96,6838.96,6189.34,0,0.0%,0,,
06/19/96,6215.12,6863.52,6863.52,6215.12,0,0.0%,0,,
06/18/96,6175.28,6822.86,6822.86,6175.28,0,0.0%,0,,
06/17/96,6174.55,6819.84,6819.84,6174.55,0,0.0%,0,,
06/14/96,6174.55,6819.84,6819.84,6174.55,0,0.0%,0,,
06/13/96,6197.5,6840.15,6840.15,6197.5,0,0.0%,0,,
06/12/96,6185.97,6820.35,6820.35,6185.97,0,0.0%,0,,
06/11/96,6147.64,6778.03,6778.03,6147.64,0,0.0%,0,,
06/10/96,6196.43,6826.42,6826.42,6196.43,0,0.0%,0,,
06/07/96,6183.44,6814.84,6814.84,6183.44,0,0.0%,0,,
06/06/96,6203.52,6828.07,6828.07,6203.52,0,0.0%,0,,
06/05/96,6194.72,6815.01,6815.01,6194.72,0,0.0%,0,,
06/04/96,6217.17,6838.47,6838.47,6217.17,0,0.0%,0,,
06/03/96,6205.73,6818.1,6818.1,6205.73,0,0.0%,0,,
05/31/96,6213.43,6818.49,6818.49,6213.43,0,0.0%,0,,
05/30/96,6148.53,6752.28,6752.28,6148.53,0,0.0%,0,,
05/29/96,6163.2,6765.6,6765.6,6163.2,0,0.0%,0,,
05/28/96,6146.9,6749.79,6749.79,6146.9,0,0.0%,0,,
05/27/96,6089.12,6689.38,6689.38,6089.12,0,0.0%,0,,
05/24/96,6088.87,6688.36,6688.36,6088.87,0,0.0%,0,,
05/23/96,6072.1,6671.04,6671.04,6072.1,0,0.0%,0,,
05/22/96,6049.62,6652.84,6652.84,6049.62,0,0.0%,0,,
05/21/96,6049.4,6653.75,6653.75,6049.4,0,0.0%,0,,
05/20/96,6066.05,6670.76,6670.76,6066.05,0,0.0%,0,,
05/17/96,6127.24,6741.58,6741.58,6127.24,0,0.0%,0,,
05/16/96,6170.22,6793.02,6793.02,6170.22,0,0.0%,0,,
05/15/96,6204.17,6825.96,6825.96,6204.17,0,0.0%,0,,
05/14/96,6227.21,6844.96,6844.96,6227.21,0,0.0%,0,,
05/13/96,6178.37,6794.06,6794.06,6178.37,0,0.0%,0,,
05/10/96,6133.44,6745.36,6745.36,6133.44,0,0.0%,0,,
05/09/96,6086.74,6692.32,6692.32,6086.74,0,0.0%,0,,
05/08/96,6187.92,6795.63,6795.63,6187.92,0,0.0%,0,,
05/07/96,6253.27,6876.06,6876.06,6253.27,0,0.0%,0,,
05/06/96,6240.64,6864.6,6864.6,6240.64,0,0.0%,0,,
05/03/96,6304.07,6927.18,6927.18,6304.07,0,0.0%,0,,
05/02/96,6362.87,6992.34,6992.34,6362.87,0,0.0%,0,,
04/30/96,6338.5,6976.29,6976.29,6338.5,0,0.0%,0,,
04/29/96,6290.37,6937.38,6937.38,6290.37,0,0.0%,0,,
04/26/96,6394.05,7047.02,7047.02,6394.05,0,0.0%,0,,
04/25/96,6383.91,7048.86,7048.86,6383.91,0,0.0%,0,,
04/24/96,6315.54,6980.09,6980.09,6315.54,0,0.0%,0,,
04/23/96,6352.8,7013.21,7013.21,6352.8,0,0.0%,0,,
04/22/96,6409.76,7070.24,7070.24,6409.76,0,0.0%,0,,
04/19/96,6312.56,6972.71,6972.71,6312.56,0,0.0%,0,,
04/18/96,6238.06,6895.28,6895.28,6238.06,0,0.0%,0,,
04/17/96,6207.07,6859.77,6859.77,6207.07,0,0.0%,0,,
04/16/96,6159.91,6815.35,6815.35,6159.91,0,0.0%,0,,
04/15/96,6039.56,6699.4,6699.4,6039.56,0,0.0%,0,,
04/12/96,6010,6669.57,6669.57,6010,0,0.0%,0,,
04/11/96,5989.88,6654.24,6654.24,5989.88,0,0.0%,0,,
04/10/96,5986.88,6654.31,6654.31,5986.88,0,0.0%,0,,
04/09/96,6018.04,6689.33,6689.33,6018.04,0,0.0%,0,,
04/04/96,6026.18,6700.59,6700.59,6026.18,0,0.0%,0,,
04/03/96,6008.61,6683.92,6683.92,6008.61,0,0.0%,0,,
04/02/96,6022.93,6699.02,6699.02,6022.93,0,0.0%,0,,
04/01/96,6033.97,6710.78,6710.78,6033.97,0,0.0%,0,,
03/29/96,6071.5,6748.6,6748.6,6071.5,0,0.0%,0,,
03/28/96,6039.4,6721.1,6721.1,6039.4,0,0.0%,0,,
03/27/96,6082.09,6770.63,6770.63,6082.09,0,0.0%,0,,
03/26/96,6050.88,6740.98,6740.98,6050.88,0,0.0%,0,,
03/25/96,6046.37,6735.5,6735.5,6046.37,0,0.0%,0,,
03/22/96,6008.64,6690.54,6690.54,6008.64,0,0.0%,0,,
03/20/96,5941.64,6633.55,6633.55,5941.64,0,0.0%,0,,
03/19/96,5951.4,6645.84,6645.84,5951.4,0,0.0%,0,,
03/18/96,5962.56,6651.98,6651.98,5962.56,0,0.0%,0,,
03/15/96,6018.14,6703.67,6703.67,6018.14,0,0.0%,0,,
03/14/96,5978.39,6663.93,6663.93,5978.39,0,0.0%,0,,
03/13/96,5976.59,6662.14,6662.14,5976.59,0,0.0%,0,,
03/12/96,5976.03,6661.29,6661.29,5976.03,0,0.0%,0,,
03/11/96,5872.69,6554.76,6554.76,5872.69,0,0.0%,0,,
03/08/96,6008.71,6697.01,6697.01,6008.71,0,0.0%,0,,
03/07/96,5990.68,6677.42,6677.42,5990.68,0,0.0%,0,,
03/06/96,5992.01,6678.79,6678.79,5992.01,0,0.0%,0,,
03/05/96,5965.61,6651.99,6651.99,5965.61,0,0.0%,0,,
03/04/96,6030.67,6718.62,6718.62,6030.67,0,0.0%,0,,
03/01/96,6022.05,6712.45,6712.45,6022.05,0,0.0%,0,,
02/29/96,6012.91,6705.1,6705.1,6012.91,0,0.0%,0,,
02/28/96,6017.69,6703.31,6703.31,6017.69,0,0.0%,0,,
02/27/96,6040.49,6722.77,6722.77,6040.49,0,0.0%,0,,
02/26/96,6107.65,6786.59,6786.59,6107.65,0,0.0%,0,,
02/23/96,6089.22,6767.46,6767.46,6089.22,0,0.0%,0,,
02/22/96,6073.74,6753.64,6753.64,6073.74,0,0.0%,0,,
02/21/96,5964.62,6649.28,6649.28,5964.62,0,0.0%,0,,
02/20/96,6035.77,6731.91,6731.91,6035.77,0,0.0%,0,,
02/19/96,6094.18,6791,6791,6094.18,0,0.0%,0,,
02/16/96,6140.48,6842.41,6842.41,6140.48,0,0.0%,0,,
02/15/96,6153.46,6853.99,6853.99,6153.46,0,0.0%,0,,
02/14/96,6076.64,6777.75,6777.75,6076.64,0,0.0%,0,,
02/13/96,6059.31,6763.53,6763.53,6059.31,0,0.0%,0,,
02/12/96,6095.57,6800.12,6800.12,6095.57,0,0.0%,0,,
02/09/96,6178.71,6873.69,6873.69,6178.71,0,0.0%,0,,
02/08/96,6195.85,6882.5,6882.5,6195.85,0,0.0%,0,,
02/07/96,6271.81,6960.29,6960.29,6271.81,0,0.0%,0,,
02/06/96,6236.95,6921.94,6921.94,6236.95,0,0.0%,0,,
02/05/96,6264.96,6950.16,6950.16,6264.96,0,0.0%,0,,
02/02/96,6306.76,6993.53,6993.53,6306.76,0,0.0%,0,,
02/01/96,6213.56,6898.66,6898.66,6213.56,0,0.0%,0,,
01/31/96,6187.72,6870.89,6870.89,6187.72,0,0.0%,0,,
01/30/96,6247.69,6930.21,6930.21,6247.69,0,0.0%,0,,
01/29/96,6252.59,6937.16,6937.16,6252.59,0,0.0%,0,,
01/26/96,6275.9,6961.82,6961.82,6275.9,0,0.0%,0,,
01/25/96,6265.34,6950.07,6950.07,6265.34,0,0.0%,0,,
01/24/96,6251.77,6931.07,6931.07,6251.77,0,0.0%,0,,
01/23/96,6253.86,6935.24,6935.24,6253.86,0,0.0%,0,,
01/22/96,6228.81,6905.59,6905.59,6228.81,0,0.0%,0,,
